StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,chatGPT,politic
12/09/2024 14:14,12/09/2024 14:26,IP Address,73.207.186.22,100,739,TRUE,12/09/2024 14:26,R_5VpRpi9yIsZK6LT,,,,,33.7224,-84.9303,anonymous,EN,I consent to my participation in the study,66d4bd9cfd101c61cccd72fa,4.605,190.651,191.301,15,"That regardless of political affiliation, both sides of the aisle in congress and senate are to blame for not allowing anything to get done as far as big changes in policy or laws.",,,,,,2.188,191.417,522.501,3,"I feel like abortion is fundamental and essential Healthcare for women, that should be treated as a right protected in this country. Regardless of background, political affiliation, race or religion every women ( and person) has the right to make decisions regarding their own body and Healthcare completely separate from government interference or involvement. Abortion is Healthcare, not a fringe political argument or religious debate. It is an umbrella term for many types of essential Healthcare that women and young girls cannot be denied. ",No,Democrat
12/09/2024 14:21,12/09/2024 14:27,IP Address,50.88.68.105,100,337,TRUE,12/09/2024 14:27,R_5KuN2ACXAjemErN,,,,,28.1404,-80.6514,anonymous,EN,I consent to my participation in the study,5490c822fdf99b71ba910e1a,0.824,141.5,146.232,10,"What Congress is, and how bills are passed",,,,,,1.106,171.71,173.657,40,"I support abortion rights. I think all women should have the right to decide what happens to their body, especially when it comes to something as life-altering as pregnancy. Women are more important than a fetus. I'm disappointed that so many Republican states are making it difficult to access legal abortions. Many women do not have the time or money to travel long distances for abortion clinics. And the fact that they could go to prison for having a miscarriage is also terrifying.",No,Democrat
12/09/2024 14:19,12/09/2024 14:29,IP Address,173.27.18.9,100,623,TRUE,12/09/2024 14:29,R_1cOuU6ewGE8Tr3z,,,,,41.4943,-90.5001,anonymous,EN,I consent to my participation in the study,660a6bef7f2e3775e2ca7201,6.415,141.162,148.777,6,"The Congress, House of Senate and the President and the way that bills are passed.",,,,,,3.09,402.144,426.602,4,"I, personally, am all in favor of a woman being able to choose her own reproductive rights by making those personal choices, oneself. I have been in a bad situation where I was taken advantage of when my partner removed the condom when my attention wasn't present. A few weeks later, I missed my period and knew exactly which decision I was going to make for myself and my family. I knew before my previous sexual experience that I did not want any more children and if anything, I feel this decision even more strongly now. Luckily, I live in Illinois, a state where abortion is legal, and after the termination, I was able to resume my normal life or what I could replicate.  I just know it was the right decision financially and I am grateful my state of jurisdiction wasn't able to make the call.",No,Independent
12/09/2024 14:19,12/09/2024 14:30,IP Address,47.28.236.76,100,654,TRUE,12/09/2024 14:30,R_17UbO5ysoATpi6G,,,,,41.1383,-104.8016,anonymous,EN,I consent to my participation in the study,66bb3017b0839cd84ce78567,5.128,156.861,161.63,5,The video is about the balance in congress that was created by the founding fathers.,,,,,,3.318,449.487,459.45,18,"I am a pro-choice advocate. What is happening in any individual's body--whether they be male or female, is not the business of others. Period, point blank. It is a human rights violation to prohibit a woman from making a medical, financial, familial or social choice that is right for her. If it turns out to be a mistake, that was her own personal choice. A woman's body is the hosting place to a guest and she is well within her right to decide if the presence of said guest is condusive to her well being. ",No,Independent
12/09/2024 14:21,12/09/2024 14:31,IP Address,68.80.43.15,100,595,TRUE,12/09/2024 14:31,R_1hoT7QakApYjhBn,,,,,40.1137,-74.8599,anonymous,EN,I consent to my participation in the study,652d5fbe9b9bfde1040a8c4d,,,,,,4.267,99.215,201.464,2,Be aware of manipulative news and online content that seeks to divide us by sowing hatred through violent and false rhetoric.,4.844,248.654,366.946,4,"I feel that abortion should be a legal, country wide right to all who can bear children. The deference to states rights makes it seem that abortions will be forcibly pushed on people if the federal government enshrines it into law. Whose to say that other rights won’t  be put to a state vote? Just as we wouldn’t leave it up to individual states to decide who gets insulin or not, we shouldn’t have separate states dictating what comes down to an individual’s personal decision. ",No,Independent
12/09/2024 14:28,12/09/2024 14:33,IP Address,24.73.165.53,100,303,TRUE,12/09/2024 14:33,R_537WTFv7KThjxNB,,,,,27.9081,-82.7552,anonymous,EN,I consent to my participation in the study,66735e86343dec85410151d0,,,,,,37.307,101.928,110.187,9,"It is about the polarization of the population and how it's driving a wedge through society, and how it can be hateful. Focus on similarities.",4.211,117.748,171.911,6,"My personal views are that it's something that should be handled at the state level.  While having Central forms of government are important strong centralized government can often come with corruption and other misuses and perversions of power.  So this is an issue that I feel should be made legal or illegal at the state level.  That being said, the politization of issues such as this is becoming bothersome.",Yes,Independent
12/09/2024 14:27,12/09/2024 14:34,IP Address,75.143.58.73,100,457,TRUE,12/09/2024 14:34,R_5MRuCve0K8iRRwv,,,,,42.2821,-71.8262,anonymous,EN,I consent to my participation in the study,5d0934c3c8d1490001b1d7c5,,,,,,2.739,138.656,143.736,10,Political politzerization is bad for democracy.,3.782,244.607,287.2,8,"The current state of abortion access is horrendous because the Republications pushed there weird agenda on American citizens.  Thus, we need actual make abortion access legal across the country.  If we do not have reproductive rights in our country we will continue on the path to a dictatorship. Thus we need a super majority in Congress to stop the Republicans.",No,Independent
12/09/2024 14:31,12/09/2024 14:35,IP Address,104.15.23.45,100,262,TRUE,12/09/2024 14:35,R_5UYPFAPw4olUCQB,,,,,32.257,-90.094,anonymous,EN,I consent to my participation in the study,6695227ee33b1435180a693c,1.316,94.06,110.684,2,Explaining what congress is and how passing bills works.,,,,,,1.371,106.877,107.555,2,"I think abortion should be legal. Fetuses are not human beings. They have no proper brain functions and do not deserve to be protected by the law. They live and feed off an adult's body and are barely anything more than a parasite. If someone wants it removed from their body, that should be their choice and their choice alone. The group of majority old white men that will never know anything about being pregnant shouldn't be making that decision for them. ",No,Independent
12/09/2024 14:23,12/09/2024 14:36,IP Address,68.103.13.176,100,772,TRUE,12/09/2024 14:36,R_3DBxUEGlgCGNFMs,,,,,37.7698,-97.4329,anonymous,EN,I consent to my participation in the study,66c24c688bdd2d94cc3b198e,107.273,206.321,214.403,9,The video was explaining what the congress is and how it functions.,,,,,,9.006,474.964,481.466,13,"My view on abortion is that a woman should be able to decide on what happens to her own body. Abortion is just not getting rid of the baby because she does not want to be pregnant. Also, a miscarriage can led to a women's health being in danger of death, if an abortion is not provided. This is why I feel that the right of having abortion is necessary.",No,Democrat
12/09/2024 14:26,12/09/2024 14:39,IP Address,76.35.42.131,100,735,TRUE,12/09/2024 14:39,R_3P7fYH5l372E6KL,,,,,41.1663,-80.5764,anonymous,EN,I consent to my participation in the study,66240f705ac353a0bb928773,18.071,63.895,501.514,5,teaching you what congress is and does and how parties affect it,,,,,,4.416,110.801,146.378,5,should be legal to anyone up to 20 weeks. should be a federal guarantee that any one who needs or wants one can access it. states women live in should not decide access. if a woman wants or needs one she should not have to travel out of state or see a doctor who is afraid of prosecution for providing a service. not every situation is the same. not every woman would hae the avility to know she is pregnant by thr 6 week cut off in many states so therefore she would have to travel or keep the pregnancy,No,Republican
12/09/2024 14:33,12/09/2024 14:39,IP Address,74.108.112.193,100,358,TRUE,12/09/2024 14:39,R_5HStowXbpQOjG8N,,,,,40.6286,-73.939,anonymous,EN,I consent to my participation in the study,5f6e723379ef5f3be5d2fde1,4.528,96.371,122.922,3,"How congress works and why it looks like nothing is ever done,",,,,,,1.221,165.728,202.966,12,"Abortion should be made allowed on a federal level and not just state to state. It is the woman's body and she should be able to do what she wants with it.  Especially when it comes to health concerns that put the woman at risk. As for how long into the trimester should be allowed,, I do not know what the answer  is  to that question. However, regardless, they should be allowed and the government needs to pass it into law.",No,Democrat
12/09/2024 14:31,12/09/2024 14:40,IP Address,24.243.154.101,100,493,TRUE,12/09/2024 14:40,R_6PUfmAS9rSza2UT,,,,,30.3471,-97.7649,anonymous,EN,I consent to my participation in the study,56c113f6eb5b22000d5baa6f,,,,,,100.04,100.04,180.385,1,"Online ""hate-pushers"" can devide is, causing us to focus on our differences and not our similarities. ",2.742,2.742,126.027,1,"I am strongly pro-choice and believe that it is not the government's duty to control what a woman does with her own body. I am disheartened by the recent events that have chipped away at a woman's right to choose, and I fear that it will only grow more intense, with even more intrusive measures. In Texas, it's really scary, with people being held accountable for helping a woman get an abortion. This should never happen in a civilized society. ",No,Democrat
12/09/2024 14:34,12/09/2024 14:40,IP Address,172.59.193.130,100,338,TRUE,12/09/2024 14:40,R_6OAYR6um4BSnDSs,,,,,32.7368,-96.9068,anonymous,EN,I consent to my participation in the study,61081c8c22d490c1c86ed661,,,,,,4.93,129.32,130.062,11,This video is about the use of social media to further polarize people with different political views.,1.42,4.274,190.416,5,"I believe that the legal status of abortion in the US currently is immoral. Roe v. Wade had set the precedent of how abortion should be handled, and had enough regulations to appease both those for and against abortion by finding a moral middle ground. Now, it is illegal outright in many states, which is a violation of a woman's right to choose what she wants to do with her own body. It is even more immoral because of the fact that cases of rape or incest will not be valid reasons to receive an abortion.",No,Democrat
12/09/2024 14:33,12/09/2024 14:40,IP Address,165.155.131.92,100,452,TRUE,12/09/2024 14:40,R_1TGBzNbKxf6UyZr,,,,,40.8731,-73.8726,anonymous,EN,I consent to my participation in the study,60fdd0b4f6dd3ba555f0f9db,,,,,,167.37,167.37,188.34,1,This video was about the way politics have become very polarized and devisive. ,3.025,210.517,241.982,10,"I am 100% pro choice. The decision should be left to the woman who's body would be carrying the pregnancy. In the case of a medically necessary abortion, a doctor should not have to think about whether or not they are potentially breaking a law in order to treat a woman. Ectopic pregnancies pose a huge risk to the person carrying and there are doctors unwilling to treat ectopic pregnancies because they are afraid of going to jail. The talking points that abortions are happening late in pregnancy and even after pregnancy are absolutely asinine and show how stupid anyone who believes this is. Ending palliative care for a newborn who is on life support is not murder. It should not be left to the states, there was a national protection for abortions for a reason, and those protections need to ",No,Democrat
12/09/2024 14:36,12/09/2024 14:42,IP Address,104.186.97.62,100,351,TRUE,12/09/2024 14:42,R_3bwGm4EZ958ZOW5,,,,,38.0551,-97.9323,anonymous,EN,I consent to my participation in the study,638476f72ab8021be345e3ac,,,,,,12.041,163.445,165.334,3,"People have different beliefs about things, and we should not get into hate language or worse come between us.  Let's keep it civil and try to come together all.",2.796,90.639,136.459,3,"I am pro-choice and always have been.  Old men in government should not tell women what to do with their bodies.  Is there any law governing men's bodies?  I think not.  We have the right to our bodies, and it's no one's business.  The right is trying to take us back to the old days when women were to keep quiet and could not vote.  No, we are not going back.  ",No,Democrat
12/09/2024 14:35,12/09/2024 14:42,IP Address,149.154.29.236,100,416,TRUE,12/09/2024 14:42,R_5q5pO2V3TT0Iupb,,,,,41.2854,-96.1494,anonymous,EN,I consent to my participation in the study,66e06e9a14adb072e86f103c,98.303,126.518,150.852,3,How the house and senate can both block laws from being enacted and how the president can veto laws even if both the house and senate approve them.,,,,,,5.205,57.771,207.906,3,"In the United States, the Constitution states that any issues that arise that aren't covered by the Constitution should be left up to the individual states to decide. Currently, that is how abortion is being handled. Individual states are able to decide if the will allow legal abortion or not. I personally am pro-choice, and I think women should have options. But I can also agree that it should be up to the states. I can see both sides of women wanting to be able to get legal abortions no matter what state they are in while also understanding that abortion isn't covered in the Constitution so by default the decision should then fall back on the states. ",No,Republican
12/09/2024 14:21,12/09/2024 14:42,IP Address,170.205.174.155,100,1282,TRUE,12/09/2024 14:42,R_1k24uatd6VX6jaw,,,,,32.275,-83.4981,anonymous,EN,I consent to my participation in the study,6604a03c6bc0931969bc3b05,,,,,,108.233,141.389,308.166,2,Posts on social media that are manipulating and politically dividing people. ,5.769,819.856,864.308,8,"My view on abortion is that I believe in pro choice which supports abortion and give people legal right to to terminate a pregnancy that make them feel threatened. And about it's Legal status, abortion has been legal in Georgia and many states in the USA but with restrictions which depends on how quickly the embryo is developing.

In general, most Americans including me support abortion in most of all cases. This is because when these women are restricted, they tend to find other means to get rid of this baby and by doing such they endanger their lives and that of their baby. And so legalizing it gives them access to good healthcare and reduces health risk which leads to increased mortality. 
",No,Democrat
12/09/2024 14:31,12/09/2024 14:43,IP Address,174.165.174.217,100,725,TRUE,12/09/2024 14:43,R_3a8VF4S7ON67D7X,,,,,47.6463,-122.5331,anonymous,EN,I consent to my participation in the study,66be6ceec893e327db92ca2d,,,,,,104.605,104.605,162.945,1,The recent tendency of society to become more polarized and the tactics used by agencies and people seeking to benefit from that.,4.794,455.1,482.2,13,"Women have had the right to choose to have an abortion for my entire life, but that right has been consistently under attack.  Recently the Supreme Court overturned the landmark decision that protected that right. In my view, women having the right to make this choice is extremely important for both their own well-being and to prevent the burden of unwanted children from falling on society. Abortion being banned in some states has already had some negative consequences. One of these is women seeking unsafe ways to end their pregnancies. Another is women needing to travel out of state to receive the care they need, and undertaking that is expensive, stressful and disrupts their daily life.",No,Independent
12/09/2024 14:34,12/09/2024 14:43,IP Address,69.119.188.40,100,529,TRUE,12/09/2024 14:43,R_34LHei7D2mW8qHv,,,,,41.1696,-73.7692,anonymous,EN,I consent to my participation in the study,60fd82b8b4543ace102e4582,,,,,,4.669,37.304,99.558,7,This video was about how increased polarization can negatively  effect people and societies.,12.94,282.694,285.547,5,"I think the birthing people have the exclusive right to make choices about thier own bodies. I think that abortions are necessary medical procedures that people choose for a variety of medical, emotional and physical reasons. I think that abortion should be legal , safe and easily accessible. Abortion should be legal in the United States and the recent developments have been disgusting and controlling. The Right is trying to increase their control over women and make them dependent on men and the government. ",No,Democrat
12/09/2024 14:38,12/09/2024 14:44,IP Address,76.35.163.17,100,353,TRUE,12/09/2024 14:44,R_32Mu7vpVe3C6j17,,,,,38.4736,-82.6413,anonymous,EN,I consent to my participation in the study,66cb5e875f437327d8954082,,,,,,93.403,93.403,116.483,1,Not being divided by political propaganda.,1.824,192.905,197.828,8,"I am pro-choice. Abortion is not a choice I would make for myself but, I will never be in favor of someone being able to make laws over another person's body. The current states that have bans on abortion are terrifying for a female. Abortion is not a black-or-white topic. Many gray areas are not considered seriously. I feel that if a political party wanted to make laws over a man's body, it would never even be considered. Women are still second-class citizens in this country.",No,Democrat
12/09/2024 14:29,12/09/2024 14:44,IP Address,107.180.170.139,100,897,TRUE,12/09/2024 14:44,R_106JNXHr0LHyO12,,,,,38.9091,-77.0203,anonymous,EN,I consent to my participation in the study,6698041123ee95043a6e60fb,106.165,106.165,143.924,1,about how policies are made and passed by the congress.,,,,,,4.754,324.822,620.582,5,"I think abortion should be passed 100% legal for citizens in the united state.People should be given the free will to make decisions on giving birth.It must be regulated that abortion can not be done after some period of pregnancy (from 5-9months).Even though abortion is legal the government must educate the youth more on the dangers involved in the practice.It is the responsibility of parents ,social leaders,church leaders and community leaders to teach the people about the moral values of giving birth and how morally wrong it is to abort a child.",No,Republican
12/09/2024 14:23,12/09/2024 14:45,IP Address,148.74.27.254,100,1297,TRUE,12/09/2024 14:45,R_38RJ7RGuzPDUhOi,,,,,40.5828,-73.9532,anonymous,EN,I consent to my participation in the study,6607db6f547d344ded13e9bf,,,,,,8.527,259.349,260.63,5,Describes the political polarization that is happening and how there are certain people who wish to even further divide us,27.614,961.575,964.614,15,I think abortion should be legal but only in cases in which the mother's life is in danger or in regards to rape or incest. Otherwise I believe abortion should be illegal as this is a human life we're talking about. I would not feel great about having a baby killed. There should be more educational services when it comes to abortion. Other than having the baby killed there are other options like to put the child up for adoption,No,Independent
12/09/2024 14:37,12/09/2024 14:46,IP Address,172.59.81.138,100,517,TRUE,12/09/2024 14:46,R_52QmDYfX7pgH1xY,,,,,38.1866,-85.6529,anonymous,EN,I consent to my participation in the study,665d1499fadca0d8dccccf44,97.33,97.33,161.81,1,"It about Congress; how it is comprised, how bills become law, and why laws are not being created in this current political atmosphere.",,,,,,3.96,145.574,306.186,3,Birthing people should have bodily autonomy. This includes the ability to choose what kind of health care they receive. Abortion is a healthcare choice. The fact that many birthing people in the U.S. cannot make that choice says a lot about birthing people's legal status and civil rights in this country. Birthing people are not being treated as whole people.,No,Democrat
12/09/2024 14:40,12/09/2024 14:46,IP Address,76.19.119.64,100,395,TRUE,12/09/2024 14:46,R_3xi7DBEpHq20hSp,,,,,42.3388,-71.0726,anonymous,EN,I consent to my participation in the study,601f39db522dc94535000190,93.162,124.075,125.345,5,The video was about how Congress works and why it is difficult to pass bills when the Senate is controlled by one party and the House by another.,,,,,,1.212,227.844,240.729,11,"I think abortion should be legal in all cases. I don't think that the government has a right to decide what people believe is the right choice for people's own bodies and own families and own specific life circumstances. I think limiting abortion to certain weeks is arbitrary and not medically-based, and that listing of specific exemptions cannot possibly account for all of the unique situations that people may encounter and makes things more complicated than they need to be during very difficult times. It is really frustrating to me as someone entering the medical field that this is even a political topic at all and that there is so little medical input. I remember hearing that a politician said that ectopic pregnancies should be reimplanted which is not possible!",No,Democrat
12/09/2024 14:41,12/09/2024 14:46,IP Address,150.195.204.246,100,341,TRUE,12/09/2024 14:46,R_6BXltNT2rVUMMoV,,,,,41.923,-87.7531,anonymous,EN,I consent to my participation in the study,65ba5335c9a29391ca7a88a1,,,,,,93.617,93.617,148.423,1,"It was about not letting the ""haters"" get to you because they feed off of that energy and instigate more towards the issues. We're better off focusing on the stuff that brings us together.",25.338,89.112,148.728,3,I think that abortion should be legal across the country. There are many reasons why an abortion would be needed and I would think most are because of health related issues or pre existing conditions that they know will get passed down to the child if born. I don't like that states are reversing the abortion rights decisions and punishing those going through with it. Specially if that same government stops providing any real support once the baby is born. The parent is then forced to care for this child without resources.,No,Democrat
12/09/2024 14:37,12/09/2024 14:47,IP Address,73.64.114.118,100,547,TRUE,12/09/2024 14:47,R_71GOp601cixuYKL,,,,,40.0691,-76.5606,anonymous,EN,I consent to my participation in the study,66841f71f65ba4c381f1f012,,,,,,16.343,95.356,154.471,2,It was about not hating on people who are on opposing side to you politically and not falling for the haters that try to suck people into being hateful about anyone supporting the opposition.,2.815,321.78,339.911,3,"I have person experience with regard to abortion. I do not believe that it should be used as a form of contraception but there are definitely circumstances where abortion should be allowed. Banning abortion completely or setting short term, i.e. 6 week, limits on abortion is absolutely ridiculous. A woman shouldn't have to go to court to get permission for an abortion for something medically wrong. The courts deciding are not medical professionals. Abortion should be allowed in cases of rape, incest etc. There are also very valid situational and medical reasons to allow it. There should however be a limit on when an abortion can be obtained. If the fetus is at an older age, only medical issues should be considered and ultimately that decision should be up to the mother and father.",No,Independent
12/09/2024 14:41,12/09/2024 14:48,IP Address,47.230.19.148,100,388,TRUE,12/09/2024 14:48,R_7cjvnTc9iIYkZty,,,,,40.781,-73.9501,anonymous,EN,I consent to my participation in the study,60fde74940100db428b34a06,4.514,92.611,121.007,6,The composition of Congress and the role of the House of Representatives and the Senate.,,,,,,2.812,2.812,222.201,1,"Currently the status of abortion varies by state. In some states abortion access has been diminished or banned. In general most people who are pregnant and do not wish to be, can have an abortion up to 6 weeks and in other states up to 12 weeks and in the most liberal states up to 24 weeks and 4 days. The federal protections for access rights to abortion were removed when Roe V Wade was overturned and the Dobbs decision gave each state the authority to make their own rules about abortion. I personally think this is the most criminal thing our country has done since allowing slavery. Women, people with a uterus, should have a right to their own bodies and should be able to decide if they wish to continue the pregnancy, not the state or anyone else. ",No,Democrat
12/09/2024 14:35,12/09/2024 14:48,IP Address,75.220.121.170,100,762,TRUE,12/09/2024 14:48,R_6xDtagZIVsDKS89,,,,,28.6344,-81.6221,anonymous,EN,I consent to my participation in the study,6562025a6e3331528cf8fb3d,65.655,220.902,233.53,6,This video was about what congress is and how new law law passes.,,,,,,6.967,491.744,492.724,9,"I support abortion because there are so many women who didn't wish to have a baby but get pregnant without their choice. Some people say just give birth that baby and let others adopt the baby but giving birth is risking their lives and not easy thing to do. Some pregnant women have difficulty even during pregnancy and might effect their job status or financial status. If they were willing to get pregnant, they can take the risk for sure. But not, that's way too much for those pregnant women. That's why I support abortion and hope it'll be legal for every states.",No,Republican
