StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,chatGPT,politic
15/08/2024 6:39,15/08/2024 6:46,IP Address,212.116.254.110,100,385,TRUE,15/08/2024 6:46,R_1dgc4vJA69k3Sb4,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,64048e346a45d078131b49df,7.077,103.829,122.316,3,the video is about congress and how bills are passed or blocked,,,,,,44.133,203.943,216.874,4,"Your body , your choice, You invited a life in, its choice too. Dont make a choice for it unless its extremely necessary. Your Choice, your responsibility. U had Sex, you made baby, you become responsible for it. If you want reproductive rights, use protection to avoid babies if you dont want it. Once  you bring it to this world. You cant tell it to exit or make it exit by your choice.",No,Republican
15/08/2024 6:39,15/08/2024 6:47,IP Address,73.41.174.165,100,473,TRUE,15/08/2024 6:47,R_3n6EPOqw7lYZMtT,,,,,39.508,-121.4571,anonymous,EN,I consent to my participation in the study,6318be45a49442eee3a88cb3,91.9,91.9,140.212,1,It was about Congress and how when one party has a majority in one part of congress bills don't get passed.,,,,,,11.838,11.838,309.035,1,"I view abortion with mixed feelings. As a mom of 4 I am prolife. I do understand that abortions need to be used in some cases like rape, incest and the health of the mother. After those reasons I am reasonable up to 16 weeks anything past that should not be allowed. Abortion should never be used as birth control. If by 16 weeks you haven't made your mind of if you want a baby or not then you can have the baby and put it up for adoption. To many woman think it is okay to just go out and have sex without proper protection because abortion is an option. I taught my daughters to use protect and neither one got pregnant before they got married. My sons were taught the same use protect and neither of them had children before marriage. It is so easy to get some form of birth control.",No,Republican
15/08/2024 6:37,15/08/2024 6:48,IP Address,24.49.33.165,100,648,TRUE,15/08/2024 6:48,R_6QSxlWjc2ZO3Xu7,,,,,39.6343,-77.7337,anonymous,EN,I consent to my participation in the study,5fbb4b2f8a2ddbc5095d5895,97.864,119.399,171.934,3,"It was a brief explanation as to why Congress seems to not be passing bills into law and would appear ""gridlocked"".",,,,,,8.586,373.57,440.478,11,Aborting a baby is not a right granted by the constitution and from a legal stand point I believe it would be up to congress or individual states to determine legality. I personally do not see the difference between an abortion and a person drowning their child or shooting up a school. I believe the grey area of when a baby or fetus is a human is clarified once the human becomes conscious which is 1150 hours after conception give or take half a day. I believe its still murder prior to this point but clear and unmistakable thereafter. ,No,Independent
15/08/2024 6:43,15/08/2024 6:48,IP Address,108.198.135.131,100,311,TRUE,15/08/2024 6:48,R_6eqTvtegNsnjccA,,,,,39.7211,-85.8986,anonymous,EN,I consent to my participation in the study,5898b6e256357700011c2c6b,9.711,10.681,93.114,2,Congress-what it is,,,,,,7.136,174.434,176.262,9,"It may be the persons choice, but there is another person inside that does not have a choice.  If murder is wrong when one kills another, you can still murder someone with 10 seconds of coming out of the womb or just starting, but it is a life- this is wrong.  I see this as a moral dilemma, not a political one.  If God is the one who gives life and the fetes is an image barrier of God, who has the right to kill it.  Can man's laws override God's laws? ",No,Republican
15/08/2024 6:38,15/08/2024 6:48,IP Address,212.116.254.119,100,608,TRUE,15/08/2024 6:48,R_3RXoMEQROzBLrzP,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,665ad8abe8d04df6693cb31f,76.571,92.393,104.32,2,It talks about politics,,,,,,26.39,361.357,460.365,8,"Thank you for sharing your perspective on reproductive rights.Abortion is a complex and deeply personal issue. In the United States,the legal status of abortion is governed by the landmark Supreme court case,which established a woman's constitutional right to access safe and legal abortion.However,abortion laws and restrictions vary widely across states,with some states enacting measures to limit or expand access.",No,Republican
15/08/2024 6:42,15/08/2024 6:48,IP Address,24.117.95.134,100,392,TRUE,15/08/2024 6:48,R_6OBSepTxd99xe1C,,,,,43.2011,-112.3645,anonymous,EN,I consent to my participation in the study,633da98587a07a61250574d4,91.667,91.667,117.494,1,This video was about the process to make laws and get them signed by the president.,,,,,,12.187,175.138,244.098,4,The person living inside you has rights also. You already made a choice by engaging in sex and now you have a responsibility to the person growing inside you. Abortion should be used in only the most extreme circumstances and should not be a form of birth control. There are so many forms of birth control available to each of us and it is easy to obtain. There really is not excuse for unwanted pregnancy in the first place.,No,Republican
15/08/2024 6:39,15/08/2024 6:50,IP Address,64.112.215.249,100,621,TRUE,15/08/2024 6:50,R_3bNyjZslRuj7Q7n,,,,,41.9979,-83.9586,anonymous,EN,I consent to my participation in the study,6112fe4912ec0b56918288fe,,,,,,93.129,93.129,169.845,1,"social media posts that try to cause people to focus on differences rather than similarities between individuals, causing strife.",14.29,203.074,422.995,2,"I realize why you may think that way but the fact it that there is another life in your body. It really doesn't matter how it got there, it's there. Even at conception because there is such a thing as a spirit that each of us have also. It's murder and nobody has the right to murder someone else.  Obviously the majority of the world won't teach this or they will teach it as an extremist point of view. They always use someone that has been raped as an argument for abortion but never seem to use the example of just plain getting pregnant over and over because it's easy to get rid of an unwanted,unborn child.",No,Republican
15/08/2024 6:44,15/08/2024 6:51,IP Address,72.49.73.23,100,384,TRUE,15/08/2024 6:51,R_5pIZGjsI8pDaSMp,,,,,39.0697,-84.2916,anonymous,EN,I consent to my participation in the study,5d9be99fdacf6100182bf254,,,,,,5.797,5.797,118.139,1,it was about how people can devide others and are called hate pushers. ,0,0,190.93,0,"Abortion should be illegal in all circumstances. I don't believe in it and it is wrong. Plus, you're asking for an unborn chld to be killed simply because you don't want kids. If you don't want kids, then stop having sex or at least use protections so this won't be an issue for you. Also, think of the child and how it would feel if it had a voice, it wouldn't want to be killed, it would want to live with you and your family. And that's my stance on abortion. ",No,Republican
15/08/2024 6:36,15/08/2024 6:51,IP Address,68.58.113.142,100,877,TRUE,15/08/2024 6:51,R_6Mnsfy6ClHK8vYd,,,,,40.3348,-86.8831,anonymous,EN,I consent to my participation in the study,642c9e92b3a29facaa9f48a0,,,,,,97.457,97.457,189.861,1,The video stresses the importance of focusing on our similarities and not our differences.,15.075,263.188,557.867,9,"My view on abortion is that it should be a decision made solely by the woman involved.  I believe that the complexities surrounding abortion are deeply personal, and therefore, it is crucial that the person most directly impacted-the woman-has the autonomy to make this decision. Whether one is pro-choice or pro-life, I strongly feel that men should not be the ones to dictate or regulate laws concerning a woman's body. The decision about whether to proceed with an abortion should rest entirely with the woman, free from external pressures or judgments, especially from those who cannot fully understand her experience.  ",No,Republican
15/08/2024 6:32,15/08/2024 6:51,IP Address,140.150.168.126,100,1134,TRUE,15/08/2024 6:51,R_379houg5lUPvE62,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,66aab180192f9666f2ce2ef7,21.824,131.056,151.079,3,the video is very educative.,,,,,,25.572,574.532,912.114,16,"Regarding body autonomy and reproductive rights, i fully appreciate and comprehend your position.It is imperative that people are able to make private decisions regarding their bodies without interventions from outside parties.The continuous decisions about abortion right in the USA illustrate how difficult it is to strike a balance between individual freedom and social norms.To guarantee that everyone has the capacity to make the best options for their health and future, i think it is imperative to safeguard access to safe and legal abortion. It is critical to keep pushing for the laws that protect human right and provide them with access to quality healthcare.",No,Republican
15/08/2024 6:42,15/08/2024 6:52,IP Address,173.21.10.96,100,551,TRUE,15/08/2024 6:52,R_3u6IxWrzNmiovQt,,,,,37.2976,-93.4286,anonymous,EN,I consent to my participation in the study,5f483fcda023e1304ce86119,,,,,,91.682,91.682,156.125,1,The video was about polarization and people that can take advantage of our differences to widen them and pit us against one another.,8.135,314.029,368.316,11,I am ask only that people consider the consequences of unprotected sex and to think a second time about babies in the womb and our responsibility to deal with the consequences of our actions in the most loving way possible. The United States was meant to be 50 separate laboratories of democracy. I have little issue with states deciding for themselves what to do about abortion. I want to see a massive campaign nationwide to persuade teens and others to abstain from sex or take every precaution necessary to prevent pregnancy. ,No,Independent
15/08/2024 6:47,15/08/2024 6:52,IP Address,24.55.43.185,100,296,TRUE,15/08/2024 6:52,R_52rgdEQeYDGoFvy,,,,,30.2971,-97.7862,anonymous,EN,I consent to my participation in the study,63f3e75e0787bb42195e1e4c,30.33,72.508,95.119,2,"Congress is the House and the Senate, and they sometimes block each others' bills.",,,,,,2.214,10.614,173.921,2,"This is a very controversial topic, and I have very conflicting feelings about it. I believe in the right to life, and that a fetus at a certain age is a life. But I'm not sure about an embryo. I believe that abortion is something to consider in cases of rape and incest, and definitely when the life the mother is at risk. But I don't really want the government deciding for me what my doctor, my God, and I need to decide. ",No,Independent
15/08/2024 6:42,15/08/2024 6:52,IP Address,74.222.122.45,100,602,TRUE,15/08/2024 6:52,R_5IRe5DmElV9NMN6,,,,,33.6183,-80.2126,anonymous,EN,I consent to my participation in the study,5dc1eb838a84461511b3cd73,,,,,,89.865,156.187,184.187,2,We should avoid the social media trap and instead spend more time talking about the things we can agree on.,1.182,380.869,389.194,58,"It's not your body or choice that people are talking about when they speak against abortion, and it's definitely not because of your uterus. It's because of the innocent within your body that has no choice and can't fight for themselves. So I would ask, what about their body? Do they have no choice? And please don't stoop to insult tactics to try and get your point across. I think you could argue in a more mature way than that.",No,Republican
15/08/2024 6:34,15/08/2024 6:52,IP Address,197.210.227.169,100,1068,TRUE,15/08/2024 6:52,R_7q8Ib6pFmEXNqMV,,,,,4.7731,7.0085,anonymous,EN,I consent to my participation in the study,6681630370daab1053490c38,,,,,,115.426,276.321,366.49,3,"The video is about the division in our society and how a set of people ""hate pushers"" use words and posts to cue us into the divide.",53.864,537.086,597.902,23,"The practice of abortion undermines the life and the potential of the unborn fetus who already has a life of it's own since it is living although still in another's womb. if abortion is given a legal status, it sends a crystal clear message that life is and can be disposable which would greatly affect societal ethics. The right to life should be basic and paramount even to the weakest and most vulnerable in society. more focus should go on supporting expectant mothers and advertising other alternatives rather than viewing abortion as a solution. Laws that protect the unborn child reinforces commitment to  humanity and compassion.                                                                                                 ",No,Democrat
15/08/2024 6:47,15/08/2024 6:52,IP Address,104.1.118.68,100,333,TRUE,15/08/2024 6:52,R_52wlLJE3rpl5WGR,,,,,32.6217,-97.0801,anonymous,EN,I consent to my participation in the study,65f780dfe4aa3357ba290914,,,,,,77.648,77.648,121.743,1,Their are people that are considered hate pushers who spew out hate on social media. ,16.071,157.123,160.838,6,"It may be your body, but it is the child's body as well. You not killing a thing , you are killing a person with a living spirit. You must thing about this and consider if you were terminated in the womb. You will be held accountable for killing a person. Killing is murder. Regardless if they are 100 years old or 100 hours old. Think about your other choices. There are other options out there. ",No,Independent
15/08/2024 6:47,15/08/2024 6:52,IP Address,159.178.191.1,100,325,TRUE,15/08/2024 6:52,R_12R98szB82ZNlEv,,,,,30.45,-81.6624,anonymous,EN,I consent to my participation in the study,66a995226a6f43306c6ca52f,53.667,191.92,196.367,10,"The congress is built of up the senate and house of representatives, however, if they don't agree it causes a grid lock causing citizens to get upset. ",,,,,,5.624,109.931,111.362,8,"I understand that everyone has a right to their own body. However, I believe that abortion should be illegal. It is taking a life especially when the baby already has a heartbeat. I understand the laws are different in each state. I live in Florida, and you are allowed to have an abortion up to 6 weeks. Based on my knowledge, the baby has a heartbeat at 6 weeks, therefore this is unjust. The only situation that it would seem reason bile is if someone was a victim of rape. ",No,Republican
15/08/2024 6:46,15/08/2024 6:53,IP Address,73.100.242.31,100,446,TRUE,15/08/2024 6:53,R_5lANJ63S4kkbCp0,,,,,42.7826,-71.1029,anonymous,EN,I consent to my participation in the study,5c0727ff1d461400012b61ee,7.667,84.558,101.232,3,"It explained what congress is, which is the House of Representatives and the Senate. ",,,,,,10.31,248.075,315.441,24,"It is a woman's body but that woman caused another person's body to grow inside of it, and therefore it's murder if you kill the LIVING body growing in you. Maybe sexually active women ought to consider making wiser choices so that they don't create another human life if they don't want it. They ought to be ashamed. Abortion should be for emergencies only and not used as a form of birth control. There are plenty of ways to prevent pregnancy including pills (often given for free by women clinics), IUD, condoms and more. I think that if abortion were to be legal of all women, at the very least it ought to only be done during the extreme early stages, during the first 12 weeks or so and not done once the baby is more fully formed. Because that's what it is, it is a baby that is being killed. ",No,Independent
15/08/2024 6:48,15/08/2024 6:54,IP Address,57.140.32.8,100,373,TRUE,15/08/2024 6:54,R_3NVqzkoU32CJTM1,,,,,38.6583,-77.2481,anonymous,EN,I consent to my participation in the study,66452f7eab8b0dd7d04dd4c7,134.798,134.798,140.549,1,How congree works,,,,,,1.949,158.569,210.723,8,"Abortion as a method of birth control or because you do not want a child is wrong. There are two reasons to ever terminate a pregnancy and even then, it is quite hard to convince me - which is a severe issue that would cause death to child AND mother or a child who has been raped. People who support my body my choice are typical loser type that genuinely do not understand that life starts at conception and believe a baby is a ""clump of cells"" which is it not. I think many of these people are easily swayed and if they had just one ultrasound the majority of them would change their views. There are many ways in which our bodies are violated in this country starting with the disgusting foods we are provided, the chemicals they put into us, etc. and these people NEVER blink an eye at that.",No,Republican
