StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,chatGPT,politic
15/08/2024 6:16,15/08/2024 6:22,IP Address,151.181.38.98,100,362,TRUE,15/08/2024 6:22,R_3S3l3J6e2pWYTvj,,,,,42.5583,-83.1805,anonymous,EN,I consent to my participation in the study,60fcfa5419a91d3e0f65c016,140.361,212.547,214.132,7,how bills are passed in the house and senate and what may be happening when it doesn't seem like congress is doing anything ,,,,,,4.156,4.156,128.02,1,"I disagree with this statement. A fetus is not yet living and breathing on their own. While I understand the decision to terminate a pregnancy can be really difficult, there are other things to keep in mind such as the health and safety of the mother - which should come above all else. She also has a life that needs to be protected. There are other situations in which women get pregnant such as rape. A woman should not have to ""handle the consequences"" of a situation in which she is violated. Furthermore, many people who have sex still can get pregnant even when taking the most precautions. Accidents can still happen.",No,Democrat
15/08/2024 6:19,15/08/2024 6:24,IP Address,67.212.36.219,100,273,TRUE,15/08/2024 6:24,R_349udtDDTh6nz9f,,,,,33.8769,-79.0512,anonymous,EN,I consent to my participation in the study,6630f43de5e7094493ad78ec,88.698,89.98,105.164,2,The reason why the congress seems to be inefficient,,,,,,1.575,120.105,146.924,4,"What if the baby is diagnosed with some fatal disease and would die immediately after birth? Keeping the baby for 10 months and giving birth to a dead baby would be considered equally murder. So if you are pregnant in this situation, are you going to keep a soon-to-be-dead baby and counting the days happily for his birth? Or would you decide to end the pain for the whole family?
",No,Independent
15/08/2024 6:18,15/08/2024 6:24,IP Address,68.99.170.203,100,361,TRUE,15/08/2024 6:24,R_76nLdAnTjBW4Eac,,,,,41.8233,-71.441,anonymous,EN,I consent to my participation in the study,661862ea36c4e97bf425f855,,,,,,2.248,196.464,213.222,8,the video was about how societies have become more divided and how it can lead to bad things.,9.163,9.163,125.254,1,"What you are sharing is one opinion out of hundreds. Please remember to keep in mind the women that are raped and become pregnant, the women that if they continue with the pregnancy, will die due to circumstances under which they have no control. Just as much as you have the right to write whatever you want and post it, women should have that same freedom to choose with their body.",No,Democrat
15/08/2024 6:13,15/08/2024 6:26,IP Address,45.22.0.193,100,789,TRUE,15/08/2024 6:26,R_5zzr47rnxH6BS0x,,,,,32.8215,-80.0568,anonymous,EN,I consent to my participation in the study,5bacc9bc42a1d1000187669b,96.846,251.265,254.967,3,"The video explains that the house and the senate make up congress and either can propose new law, but that law must pass both the house and senate before it ever reaches the President.",,,,,,1.503,381.198,491.643,5,"And that is better than being born into a life where you stand no chance? You are thrown into foster care, where 80% of kids develop a severe mental illness. Do you not have any compassion at all? If you are so absolute in this, I hope you support the hell out of mental illness and you better have adopted a child or two, otherwise, get off of your soapbox. Torture is far worse than murder, if we are going to use such language. And that's completely aside from the fact that a man should have zero vote or say in what a woman chooses to do with her body and all other consequences of having and raising a child are equal for a man and a woman. Also, remember that many pregnancies occur from rape. Nothing is black and white. So, no, not plain and simple. ",No,Independent
15/08/2024 6:24,15/08/2024 6:29,IP Address,76.38.155.33,100,262,TRUE,15/08/2024 6:29,R_3DiPKy0gdzluCnD,,,,,43.0592,-73.7356,anonymous,EN,I consent to my participation in the study,6665e83f4ecaa61a4f9b6fc7,95.514,116.18,116.667,4,This video was about the makeup and function of Congress. ,,,,,,0.909,119.467,125.71,3,The issue of abortion is not about ending a human life but rather about a woman's autonomy over her own body. The focus of abortion should be on the human being who is already in existence (the woman) than the unborn fetus. Abortions will be attempted whether they are legal or not. To protect women and our society as a whole there should be legal options for abortion so that they are performed safely.  ,No,Democrat
15/08/2024 6:24,15/08/2024 6:29,IP Address,100.34.105.209,100,266,TRUE,15/08/2024 6:29,R_5kMKDUUZbv7K3oJ,,,,,40.2363,-75.296,anonymous,EN,I consent to my participation in the study,5fc7a6aaa7646c0009521161,,,,,,2.581,116.483,117.469,7,There are people out there who want us to be more divided and we should ignore them and focus more on how we are similar than different.,2.027,65.483,128.999,2,I believe that is an oversimplification of the issue.  Abortion is a medical procedure and can be used to save lives especially when there is a non-viable fetus.  It fascinates me that some people live in a black and white world like this when life is really a series of gray areas.  Should a 13 year old girl who was raped be forced to have a baby?  Should a woman who has a non-viable pregnancy not be able to stop it and risk her life from the side effects of this pregnancy?,No,Democrat
15/08/2024 6:21,15/08/2024 6:30,IP Address,172.56.35.126,100,497,TRUE,15/08/2024 6:30,R_7BQ8WqvP0pNTp61,,,,,40.8271,-73.9359,anonymous,EN,I consent to my participation in the study,6690201f80aadef43cb3c450,17.455,92.037,125.184,2,The video was about how house and senate work together(or against each other) and why it is difficult to pass new laws.,,,,,,6.207,328.12,345.943,8,"I believe abortion should be legal. The length of time during which abortion can be performed is up to debate, I think everyone can agree that aborting a baby a day before birth would be harsh. Therefore the time is up to debate. I would say that we can look at UK and propose 24 weeks maximum abortion timing. It gives woman plenty of time for consideration if she wants to keep the baby, and make arrangements for abortion. The other life is still involved, and I do not believe anyone have the luxury to deliberate for longer than that about ending a life - which at 24 weeks is already fairly strong. However, saying that ""all abortion is murder"" I believe is also incorrect. At the beginning, we have no more than a fertilized cell, at the end of the pregnancy - we have a human being. ",No,Independent
15/08/2024 6:22,15/08/2024 6:30,IP Address,107.215.58.249,100,492,TRUE,15/08/2024 6:30,R_6Jx9H6AQFChL8T8,,,,,33.9349,-84.3922,anonymous,EN,I consent to my participation in the study,6664571a4c9c647750ac55d4,,,,,,5.318,65.64,144.221,2,The use of social media by big media to divide people.,11.656,223.513,245.888,9,"Abortion is not murder because the fetus does not have conscious life yet. According to USA legal status, abortion is legal in certain states that allow it. Different states have different legal status for what is considered 'life', therefore if you don't like abortion then go live in one of the states that doesn't allow it. Also people can still have sex and not have any consequences if they use protection. So your comment of ""If you can't handle the consequences, don't have sex"" is invalid.",No,Independent
15/08/2024 6:26,15/08/2024 6:31,IP Address,75.206.220.54,100,306,TRUE,15/08/2024 6:31,R_6FjhwioiDOgypnH,,,,,28.5504,-81.1833,anonymous,EN,I consent to my participation in the study,664cfd3d300bbbdd870cd4f7,,,,,,91.192,91.192,134.734,1,It's about the differences in politics and other issues that can make people hateful towards each other.,12.4,148.511,150.825,4,This is such a narrow mindset. A woman should not be forced to have a child that she either doesn't want or can't take care of. It is fully in her decision to decide to have a baby or not whether she has consensual sex or not. The people who say these terrible things also don't help any babies that were born unwanted or unable to be taken care of. Maybe these people should help with the adoption issues we have and help children get loving families.,No,Democrat
15/08/2024 6:25,15/08/2024 6:32,IP Address,76.37.97.136,100,447,TRUE,15/08/2024 6:32,R_5bQOoyGkNtuEaFX,,,,,42.0733,-76.7988,anonymous,EN,I consent to my participation in the study,63fb4b7f05faed13656528f0,,,,,,3.639,133.177,134.055,4,The video urged people to concentrate on our similarities rather than our differences.,6.953,6.953,288.893,1,"I believe that a woman has a right to choose what is right for her body.  I do agree that there should be some consideration to the unborn child as well.  I think that a woman should be able to choose to have an abortion until the point of viability.  Once that threshold is passed, I believe that the choice for abortion would ultimately lead to the death of a person.  I believe this is a viable compromise which will ensure that a woman's right to choose is not infringed, nor is the baby's right to exist unaltered.  This matter is very divisive and it is difficult to find common ground.  I feel this compromise is the most pragmatic and humane considering all of the circumstances involved. ",No,Independent
15/08/2024 6:20,15/08/2024 6:33,IP Address,68.13.3.242,100,790,TRUE,15/08/2024 6:33,R_6MXMgKywSpAi5DS,,,,,41.2093,-96.0548,anonymous,EN,I consent to my participation in the study,66515fd539f7b5b6cff2dd8d,91.776,168.056,220.798,6,"The video described what Congress is in the US (how Congress is made up of the House of Representative and the Senate), and how bills can be passed -- or blocked -- by either side (or by the president) because of how the system works.",,,,,,11.639,402.063,487.072,7,"This post/attitude puts forth the very disgusting and sexist idea that a pregnancy should be treated as a punishment for behavior that's considered untoward -- namely, that women should not have sex unless they're willing to have a baby. It ignores the frequent rate at which women are sexually assaulted and end up pregnant against their will, as well as how difficult it can be for some women to obtain birth control. It also ignores medical emergencies that can put the life of the woman -- and the fetus -- at risk, even in WANTED pregnancies. Honestly, even if a woman had sex with every man she met, it's her body and should always be her choice whether or not to remain pregnant. It's unacceptable to force someone to act as a living incubator.",No,Democrat
15/08/2024 6:25,15/08/2024 6:33,IP Address,98.202.139.127,100,487,TRUE,15/08/2024 6:33,R_54DEgntOqhRtjix,,,,,40.6566,-111.8907,anonymous,EN,I consent to my participation in the study,6112bf5bd0c80ee5f2d67bbe,94.292,94.292,118.66,1,The video was a brief explanation of what the US senate is. ,,,,,,0.955,328.723,345.843,12,"It is completely unreasonable to suggest that people should just stop having sex in order to prevent pregnancy. That is not something that will ever happen. Aside from that, there are responsible people who take every precaution and still end up pregnant. 
I understand that many folks would be upset by abortions, I myself would never get one. That is my choice, though. I would never dream about taking away another woman's right to have control over her body. Women already have drawn the short straw, and there are so many things in this country that affect women negatively. Taking away their bodily autonomy is an abhorrent thought. ",No,Independent
15/08/2024 6:27,15/08/2024 6:33,IP Address,50.107.55.228,100,404,TRUE,15/08/2024 6:33,R_12JAywnK7MpFNPX,,,,,41.4833,-75.7171,anonymous,EN,I consent to my participation in the study,615374d9fd9b41728babd974,,,,,,93.675,93.675,183.623,1,"How there are people who manipulate social media to scare people into hating other people.
",6.759,143.183,185.893,3,"I think it's more complicated than that. A woman's body is her domain and she needs to make that choice, not you or me. It's better that abortion is safe and legal than not. It's not ""plain and simple."" Simplifying a very complicated issue just divides people instead of giving everyone and anyone a chance to give their opinion. I think this post is what is wrong with social media. It does not give people the chance to give an opposing opinion. That's not fair.",No,Democrat
15/08/2024 6:25,15/08/2024 6:33,IP Address,97.137.13.116,100,486,TRUE,15/08/2024 6:33,R_31XaJA8aGelWWtP,,,,,40.4047,-80.0132,anonymous,EN,I consent to my participation in the study,55acf681fdf99b3d5b2ab68c,97.826,109.359,120.252,2,The video wa about what makes up Congress,,,,,,1.038,210.212,343.326,4,"A woman should have the choice to do what she wants with her body. From science, it is a blasto-cyst that forms and slowly starts to develop. That blaso-cyst cannot breath in it's own, cannot eat on its own, and cannot survive on its out without the mother's help. Because of that, abortion is not murder. It is removing a cyst that a woman doesn't want there. As for the line ""don't have sex"" that is biological nature. Not to mention, doesn't the Republicans want people to have sex? That is why they are taking away contraception. They claim the birth rate is low. One last major thing, haven't you thought about what this could be doing to the mother's body? A fetus died inside and is killing the woman. The fetus having an issue and won't be able to be of use to society.. ",No,Democrat
15/08/2024 6:28,15/08/2024 6:33,IP Address,70.123.36.243,100,339,TRUE,15/08/2024 6:33,R_1uqxafQQqH9MyRl,,,,,30.424,-97.7932,anonymous,EN,I consent to my participation in the study,609551c1ade88f8463666fb8,,,,,,4.868,121.357,162.557,2,"The video was about political divides, and watching out for people that seek to profit from it.",9.606,9.606,142.545,1,"Abortion isn't about murder or sex, it's about ensuring a better quality of life for both the person pregnant and children that will later be born. A lot of women seek abortion to prevent giving birth to a child that they won't be able to properly care for. Other women seek abortion because of life-threatening complications with their pregnancy. Either way, the issue can't be reduced to murder.",No,Democrat
15/08/2024 6:19,15/08/2024 6:33,IP Address,172.59.215.146,100,886,TRUE,15/08/2024 6:33,R_5X7s7H6bACYnLkR,,,,,40.7238,-74.2293,anonymous,EN,I consent to my participation in the study,66a5575504d153981d0f9261,,,,,,94.765,172.256,188.505,8,"Partisanship is up all over the world and there are people who will cynically take advantage of that rift and push people to continue to battle with each other, but we should all focus on our similarities and get along.",16.69,600.891,627.994,18,"What a snooze! Unfortunately (for you, and all of us), you're wrong. First, you need to consider all of the lives involved. While an embryo might be viable, there's nothing to suggest that it has anything like consciousness, or the feeling of pain. So though it might 'feel' wrong to you, the decision to abort (or not) has significantly more impact on the mother's life at that point than the child's. Regardless of what you think about abortion, the simple fact is that governmental control over the decisions a woman can make about her body is the definition of unfreedom. While it is not ideal and we should always encourage people to take proper precautions to avoid surprise pregnancies, we simply have no right to impose our beliefs (especially lazy religious ones) on others.",No,Independent
15/08/2024 6:29,15/08/2024 6:34,IP Address,66.31.100.58,100,269,TRUE,15/08/2024 6:34,R_3qaQMaEjHqHrbpS,,,,,42.4571,-71.221,anonymous,EN,I consent to my participation in the study,53c04378fdf99b360e022d92,1.267,90.77,91.496,6,The video was a cartoon explaining how Congress works and how bills get passed.,,,,,,1.905,161.578,162.239,15,"Abortion is not murder. A fetus is not a living being until it can sustain life outside of its host. Abortion should remain legal in all circumstances and the choice should be made solely between a woman and the advice of her medical provider.

The pro-life crowd is only for punishing women, not protecting future lives as shown by their support for policies that directly harm the living. If one is pro-life, they should support free healthcare, adoption by all (mostly them), and a strong social safety net.",No,Democrat
15/08/2024 6:05,15/08/2024 6:34,IP Address,107.10.14.104,100,1749,TRUE,15/08/2024 6:34,R_1GeOawfgCbMneRs,,,,,40.9794,-81.5357,anonymous,EN,I consent to my participation in the study,5dd6e8e3e426bd67d5b1c7e0,,,,,,2.3,316.857,367.497,4,The video describes polarization and how to avoid it.,21.597,1243.222,1309.52,8,"Abortion is not murder. Abortion does not mean ending a human life because that life has not begun. Abortion is a medical decision, plain and simple. And the only people who should be involved in this decision are the woman and her doctor. Nobody else has a say in it. People have sex for fun, not just to procreate. It is ludicrous to expect people to stop having sex.",No,Democrat
15/08/2024 6:28,15/08/2024 6:34,IP Address,47.210.118.229,100,372,TRUE,15/08/2024 6:34,R_3MtELcWEsQIH2Jv,,,,,32.5434,-93.7011,anonymous,EN,I consent to my participation in the study,65fd136f3ba0ade541031881,5.972,154.629,169.251,4,Congress and how things are done. ,,,,,,7.041,159.189,181.214,5,I totally agree. A precious life is being taken. It is wrong and inhumane we need people to step up and get a country wide abortion ban in effect. Abortion kills more lives than anything. These babies do not even have a chance to live it is a shame. End abortion at all costs should be our goal. Stop the killings! End the murdering! We need to unite and fight this evil!,No,Republican
15/08/2024 6:27,15/08/2024 6:34,IP Address,173.90.75.108,100,414,TRUE,15/08/2024 6:34,R_5ckyrGzPOvgz9L3,,,,,40.7961,-81.3798,anonymous,EN,I consent to my participation in the study,62c026818910950fc380e599,104.838,138.509,140.097,4,"When the two chambers of Congress are led by separate parties, gridlock may occur. ",,,,,,1.28,235.731,249.974,7,"Legally speaking, the Constitution doesn't recognize anyone who hasn't been born. Birth is required for citizenship. I would agree some people are ""irresponsible,"" but there are ""accidents"" not to mention involuntary impregnation, so there are different ways a woman may become pregnant. Some women cannot have children for health reasons, and a pregnancy is a serious health risk, so NOT having an abortion may actually lead to loss of human life. ",No,Democrat
15/08/2024 6:24,15/08/2024 6:34,IP Address,24.211.64.69,100,609,TRUE,15/08/2024 6:34,R_7snVj3SOocgtC2E,,,,,34.1847,-79.7704,anonymous,EN,I consent to my participation in the study,61fa94015719bc09cb834e2e,,,,,,3.101,91.745,136.948,2,Don't be an abrasive dbag when engaging with people on the other side of an issue because it only increases division.,6.741,435.97,437.502,12,"Terminating an unwanted pregnancy IS handling the consequences.  Bodily autonomy supersedes any claim a fetus has on the use of the mother's body without her consent.  Why are you granting special rights to an unborn entity?  It is also not murder.  Murder is the unlawful killing of a person.  A fetus isn't a person--it can't vote, doesn't have a social security number, etc.  If your daughter can only live if you transplant one of your kidneys to her, should you be obligated to do so?  Similarly, a  mother shouldn't be forced to donate her uterus without her consent either.  ",No,Democrat
15/08/2024 6:25,15/08/2024 6:35,IP Address,37.49.150.12,100,611,TRUE,15/08/2024 6:35,R_7hycpnzBjZCCO6j,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,667efd1c4e557efcef2eaa9c,,,,,,91.346,117.89,123.35,2,the video was about me not letting the hate-pushers win,6.892,448.807,457.811,21,"Abortion is a highly personal choice, shaped by various factors like health issues, financial conditions and individual situations. Here in US, the right to abortion is safeguarded by the principle of bodily autonomy, which affirms that people should have the freedom to make decisions about their own bodies and lives. So I do not believe that abortion is murder and its plain and simple. I am deciding the choice for my live doesn't mean I'm ending someone who hasn't been on this earth life",No,Democrat
15/08/2024 6:30,15/08/2024 6:35,IP Address,69.243.85.190,100,286,TRUE,15/08/2024 6:35,R_1mKvRJTh2JTOEyI,,,,,39.6249,-75.8351,anonymous,EN,I consent to my participation in the study,668554a8fcfff6f0505d4b66,87.129,87.129,111.377,1,"The video was about the congress, senate, and house and what exactly they do, how they work, and why they appear to be doing nothing.",,,,,,9.245,58.098,152.321,9,"While I can see how abortion could be viewed as a murder, and I do agree that some abortions are had purely because someone was not responsible and does not want to deal with the consequences, there are many situations in which someone may not be able to have the child without seriously endangering or killing themselves during birth, and some pregnancies are caused by rape or other illegal actions in which making the woman give birth could be seen as another wrongdoing to her. There should be a middle ground in which we can meet, to provide everyone with the protection they may need.",No,Independent
15/08/2024 6:32,15/08/2024 6:36,IP Address,108.35.217.14,100,212,TRUE,15/08/2024 6:36,R_1QQyaS8oaVQYCGd,,,,,40.7182,-74.0476,anonymous,EN,I consent to my participation in the study,664f3e343fcea40ede6495ab,,,,,,92.273,92.273,109.425,1,Focusing on similarities between political parties and trying to ignore hate you see online,4.508,4.508,81.849,1,"Some people become pregnant by not consenting to sex, such as in the case of rape. Would you prefer for that mother to be reminded of the horrible act committed against her by forcing her to raise that child thrust upon her? What if a mother was raped and cannot afford to take care of herself, nonetheless a child who requires many hours of attention and many thousands of dollars to raise? ",No,Democrat
15/08/2024 6:28,15/08/2024 6:36,IP Address,173.91.129.85,100,437,TRUE,15/08/2024 6:36,R_7TYmb5qzmJA1qpW,,,,,41.0799,-80.6392,anonymous,EN,I consent to my participation in the study,63cd12b74ea95df1351d546d,,,,,,90.692,90.692,147.835,1,There are people intentionally inflating the divisions that we all seem to have with each other.,15.216,15.216,211,1,"There are way too many reasons why an abortion must be an option during the early stages of a woman's pregnancy.  However, in all instances, even when the the woman decides not to have an abortion, the option should remain available to her and is a decision best made between the woman, her doctor and other people she chooses to include in her decision.  She must be allowed to do what she feels is best for her own body.",No,Democrat
15/08/2024 6:19,15/08/2024 6:36,IP Address,76.35.244.21,100,972,TRUE,15/08/2024 6:36,R_6QfGlcNLo5Bov1L,,,,,39.2351,-84.4582,anonymous,EN,I consent to my participation in the study,5ddcad651e70dac139c7f413,,,,,,97.696,159.136,160.511,5,"How we should be aware of information that pushs hate and fear, and instead focus more on our similarities as humans. ",14.872,716.989,717.953,87,"Regardless of your view on abortion, your statement advising those to simply not have sex if they can't handle the consequences shows your narrow thinking. You are assuming that all sex is consensual and completely taking all responsibilities off the other party, the male, who caused the pregnancy. Sex is not always ""plain and simple"" as you state it is. If it were that simple, there wouldn't be a horrific thing called rape and literal children becoming pregnant. Using your words, a rape victim (young or old) would also be labeled a murderer by you. Your statement of ""plain and simple"" also defines your thinking. ",No,Democrat
15/08/2024 6:29,15/08/2024 6:36,IP Address,174.20.50.207,100,425,TRUE,15/08/2024 6:36,R_6i3j4RiFFr7XIsx,,,,,44.9825,-93.1863,anonymous,EN,I consent to my participation in the study,610a8b08ad1da5575a39d828,89.706,89.706,108.188,1,How congress is made up and how they can get bills passed. ,,,,,,14.649,14.649,229.364,1,"Abortion is a medical procedure that often times is life saving. It is not as simple as saying ""don't have sex."" There are women who have pregnancies that are very wanted, but medical complications, such as a miscarriage that cannot be passed, can require an abortion. The decision to have an abortion should be made by the pregnant person and their doctor. If someone believes that having an abortion is against their religion, they should have the choice to not have an abortion. They should not, however, have the choice to impose their religious views on others. ",No,Democrat
